token,count,mean,std,min,max
connected,54,0.2204531515450823,0.06878788335681789,0.11425237328209245,0.47574639052617573
stated,2,0.22038713014958233,0.0690989609701972,0.15128816917938512,0.2894860911197795
CALL,16,0.21965081623364338,0.06628431066063545,0.07905256684119197,0.32364786845311166
places,1,0.21730190977557828,0.0,0.21730190977557828,0.21730190977557828
connection,3,0.21683576617665756,0.12116069798169155,0.04935032023747507,0.3319048542726228
reacts,4,0.21680546458903727,0.04857464398202775,0.1512017307135341,0.27013408958604196
timed,3,0.21574292262787845,0.046751325033760185,0.14975362993289898,0.2522857411570251
addition,1,0.2124448952846772,0.0,0.2124448952846772,0.2124448952846772
distributor,3,0.21216811526974697,0.013321903075383031,0.19409967267477943,0.22582382863896708
cautiously,1,0.2113796472926731,0.0,0.2113796472926731,0.2113796472926731
perfectly,1,0.21036030374469775,0.0,0.21036030374469775,0.21036030374469775
Current,3,0.2100367105789677,0.00874154137955208,0.20065879947898993,0.2217015464380156
response,4,0.20983663084674337,0.08052044958577646,0.10373722640201417,0.3302496577450708
trans,2,0.20941943544408556,0.1034398754781953,0.10597955996589024,0.31285931092228086
attended,1,0.20938426318313771,0.0,0.20938426318313771,0.20938426318313771
tone,1,0.2076655738555938,0.0,0.2076655738555938,0.2076655738555938
appearance,1,0.20675793169972723,0.0,0.20675793169972723,0.20675793169972723
six,2,0.2047772001534916,0.13104389965838664,0.07373330049510493,0.33582109981187824
connecting,2,0.20437348651825632,0.031130462265308315,0.173243024252948,0.23550394878356462
reaching,1,0.20375443208698682,0.0,0.20375443208698682,0.20375443208698682
Inspect,9,0.20324984447479919,0.08035945961471472,0.1022225806567969,0.3396194208361899
full,5,0.20277756047026055,0.042991500238459296,0.13712981140209185,0.26889132316413794
spots,2,0.20260352881976995,0.06041438353033225,0.14218914528943769,0.2630179123501022
assessment,1,0.20183780111345118,0.0,0.20183780111345118,0.20183780111345118
VENT,61,0.20169028656832555,0.05667444383094742,0.1072097663004222,0.4647691388960154
afterwards,3,0.20107688427044068,0.13662716039386769,0.07917135977817677,0.3918555058807109
Ins,96,0.19695787717664123,0.09568430435463428,0.023114784447052956,0.609992539810631
repercussions,9,0.19384867272409068,0.06640295421902148,0.06679687137154952,0.2767172633728611
advised,2,0.19369027896500948,0.05156750747963551,0.14212277148537397,0.245257786444645
One,3,0.19320636400769708,0.03713366623931713,0.14077829536057865,0.22203515759537207
comment,2,0.19303030056954928,0.07466277026838906,0.11836753030116023,0.26769307083793836
engines,5,0.19296744804386687,0.019130147005026094,0.16915075092191606,0.21513995523647816
Now,2,0.19206043859562533,0.08561590832499315,0.10644453027063218,0.2776763469206185
connections,6,0.19194779844002352,0.05113572472113123,0.10553256651092997,0.24498345449072795
configuration,6,0.1918072642160643,0.0336998125910502,0.1296055882333436,0.23980242580193056
MOVE,942,0.19152359954478487,0.033205337898107624,0.09154076122853062,0.32991202020827815
caution,13,0.19052277753007582,0.0826536788847993,0.08731155303744492,0.38806310862041915
inate,2,0.18835107563335032,0.009887979582011153,0.17846309605133917,0.19823905521536148
monitored,1,0.18401435264073462,0.0,0.18401435264073462,0.18401435264073462
Re,8,0.18275396830402682,0.052465131899979874,0.1060711661801678,0.2816589114416653
convincing,2,0.18273913540226158,0.03626470092986114,0.14647443447240044,0.21900383633212273
inactive,1,0.18248452939978727,0.0,0.18248452939978727,0.18248452939978727
Currently,67,0.18246806041383845,0.06585135839181622,0.066432850880558,0.3427115157619891
provided,30,0.18240716180319988,0.10316610869878237,0.023035610076437073,0.36083929842284534
view,2,0.18201554164023048,0.06740011152147322,0.11461543011875727,0.24941565316170372
ize,43,0.18161963691185679,0.08716345526693065,0.029917327187612534,0.5359091548951886
ibi,39,0.18152329976982706,0.08259379034575194,0.06310879730296298,0.3794184045688769
observable,1,0.18145505856941574,0.0,0.18145505856941574,0.18145505856941574
arrive,1,0.18141794505905728,0.0,0.18141794505905728,0.18141794505905728
hide,1,0.18135810689922058,0.0,0.18135810689922058,0.18135810689922058
K,45,0.18073212045887996,0.06446827909185367,0.08146140083055364,0.3955934799605455
left,14,0.17981612909239728,0.0749564235456143,0.055774186780599005,0.275869270842399
requested,2,0.17978573717029495,0.006038963024165775,0.17374677414612916,0.1858247001944607
listed,1,0.17816226232243904,0.0,0.17816226232243904,0.17816226232243904
second,6,0.1779443932025513,0.07488013976271081,0.0952366474623658,0.3194340228611987
contradict,1,0.17783608668197518,0.0,0.17783608668197518,0.17783608668197518
responded,1,0.17782893405470207,0.0,0.17782893405470207,0.17782893405470207
fully,2,0.17565114644858698,0.07876961992716085,0.09688152652142615,0.25442076637574784
Engines,238,0.17559135263360406,0.09718610474728562,0.022119906732808992,0.6761793791112976
remaining,177,0.17518945847321574,0.07472676663487648,0.03985823464382641,0.4265037955422491
ED,2,0.17451002699957413,0.016102596174394412,0.15840743082517972,0.19061262317396854
quired,1,0.1742751678071119,0.0,0.1742751678071119,0.1742751678071119
V,16,0.17376895065222142,0.11086845917457276,0.03634159254314263,0.3925438548736061
signs,6,0.17337565554139267,0.046431390227606555,0.12325184555454523,0.23726181806912772
Shields,136,0.17312713940168714,0.1012510977995605,0.019164490762420557,0.6040918624732394
units,1,0.1731021321233172,0.0,0.1731021321233172,0.1731021321233172
Align,202,0.17251044024706458,0.13826031212803094,0.029473279496949785,0.782734358544034
finalize,1,0.1724758386297719,0.0,0.1724758386297719,0.1724758386297719
behind,2,0.17143930915677857,0.018452464801025317,0.15298684435575324,0.18989177395780388
indirectly,5,0.17136029316369691,0.07470555185227618,0.07642429438185493,0.28785602282298767
shortly,1,0.1713296954602905,0.0,0.1713296954602905,0.1713296954602905
accounted,5,0.17064042911281985,0.033196105645075365,0.13911460691295227,0.23509149705925345
hasn,1,0.17005321920192856,0.0,0.17005321920192856,0.17005321920192856
system,19,0.16922362866791213,0.05240403427414269,0.0812993594737766,0.25384585222074724
utor,62,0.16894955223292457,0.06825380643531856,0.018097155039934903,0.3368245994821894
decides,4,0.16873437401970753,0.08628309334867847,0.09031754305921322,0.3132410117804896
prepared,9,0.16822371932603444,0.022303826913138588,0.12762133949348684,0.21482811372482288
ated,4,0.16746421955130503,0.1471656737287957,0.039937914211353495,0.4127624696983343
50,3,0.16738872210051772,0.023583300970762125,0.14058984415222064,0.19798185854061384
simultaneously,3,0.16635993306792998,0.03535356757843785,0.12277303256929811,0.20936537731772903
obvious,2,0.16591322137021708,0.042941476429667,0.12297174494055008,0.20885469779988408
cameras,18,0.16563001803019584,0.0619143908762876,0.0750184305029812,0.34409694570891675
")"",",2,0.16536368637295124,0.03989615198409026,0.125467534388861,0.2052598383570415
wise,35,0.16516256665127965,0.07374023466145925,0.038237976718360094,0.3813944324305803
round,12,0.16504168449552017,0.03377956747593722,0.09125513660844634,0.21878772320119927
previously,11,0.16467781111839708,0.08619808681761995,0.07394437689962442,0.3500399257552811
hiding,4,0.1645639523856474,0.0510775346466224,0.11353425922003953,0.240622234562868
reports,3,0.16380150403779373,0.023692421399714336,0.13339114698719992,0.19118879591480478
COMPLETE,538,0.16356374998604045,0.03363238609583047,0.08004783967535412,0.3673616311472681
icious,1,0.16345173867431348,0.0,0.16345173867431348,0.16345173867431348
consequences,9,0.1631194005131789,0.07565731075435049,0.08244929581232953,0.30233201967829515
lack,5,0.1616140604620478,0.04835416538339278,0.09495757320910171,0.22564864865194312
longest,1,0.1612408760958694,0.0,0.1612408760958694,0.1612408760958694
reaction,1,0.16121294249609364,0.0,0.16121294249609364,0.16121294249609364
detection,31,0.15972007815870962,0.07108116040957431,0.06251694515048126,0.35078075242109824
Filter,62,0.1596650545323151,0.06266560765401029,0.020735180260113905,0.34467199045029007
Cameras,5,0.15939540349950923,0.0351567031886866,0.13382612321053644,0.2285147272089799
Lower,281,0.1593266265175584,0.07657300560775569,0.023882436723809335,0.48320761603189794
dealing,1,0.15843632390314924,0.0,0.15843632390314924,0.15843632390314924
There,70,0.1579897784703493,0.0640137144269232,0.05345315162927074,0.3232347403248362
missing,7,0.1579771856014556,0.03171977087244139,0.09294755654074527,0.18827679813023304
ordinary,2,0.1575650145167068,0.025062719116321325,0.13250229540038547,0.18262773363302812
required,6,0.157191780197975,0.01748273963177822,0.13971789190974013,0.1886950091119845
knowledge,1,0.15712194869656287,0.0,0.15712194869656287,0.15712194869656287
discrepancies,2,0.15702733146106895,0.022646478546776774,0.1343808529142922,0.17967381000784574
disappearing,1,0.15620206516500776,0.0,0.15620206516500776,0.15620206516500776
called,131,0.1560822396682521,0.0471903372304534,0.03787526911162639,0.313311551134219
aside,6,0.15566082449937346,0.07957387538927467,0.06349172439843204,0.27422736789682417
Empty,473,0.15560915522581195,0.09739342601590098,0.02622027877676184,0.8375604196802368
shows,30,0.15519067978463646,0.0669364278724522,0.01614329088314874,0.2751494551821981
-,585,0.15488736289614305,0.041793117366147,0.03966840837298724,0.45037646991926106
interruptions,1,0.1542404941654121,0.0,0.1542404941654121,0.1542404941654121
drawn,1,0.15395923630616437,0.0,0.15395923630616437,0.15395923630616437
Output,202,0.15384178579028315,0.09857077928889386,0.030887604782507665,0.6666628591247468
Ch,170,0.15383758239751627,0.050846971532293915,0.037539240263317744,0.25933476891655965
FA,104,0.15370156069890767,0.0799845155847094,0.0306417194116207,0.4053245538546204
visible,2,0.15339838476840226,0.08718703230247031,0.06621135246593195,0.24058541707087255
urgently,1,0.1524612522940384,0.0,0.1524612522940384,0.1524612522940384
visibility,1,0.15236021995516924,0.0,0.15236021995516924,0.15236021995516924
garbage,1,0.1522089655609362,0.0,0.1522089655609362,0.1522089655609362
So,4,0.15199929831531356,0.043425660052651936,0.09454549840978524,0.21491406960500437
congreg,3,0.1518926279396857,0.11119129022429958,0.03638978080867248,0.30205386570849524
spot,4,0.15183844856142054,0.08789672379429196,0.05455801428539968,0.2465183642273585
It,103,0.15183139435899187,0.09136856766419733,0.009588532672991066,0.4711769071753075
necess,2,0.15162409140787514,0.0015896909176739277,0.1500344004902012,0.15321378232554905
On,91,0.1514537207977846,0.05765059608536466,0.04731132632107226,0.34130731371003886
connects,5,0.15139970571355077,0.07743986567508099,0.04431571260344606,0.26019951435409644
alive,1,0.15118813462645297,0.0,0.15118813462645297,0.15118813462645297
3,1068,0.15116481824734648,0.0835477284824112,0.007714107529936779,0.6132163114455631
Clean,61,0.1510504917915538,0.09952794832773329,0.038199419540195644,0.4451745407435966
witnesses,90,0.1510339626536679,0.06809508763776895,0.059740777024220856,0.48381570557239945
empty,5,0.1510291496002824,0.027984572329029657,0.1038523890532533,0.19007982302063406
subsequent,2,0.15046759414649485,0.011709339183016823,0.13875825496347804,0.1621769333295117
actor,8,0.15019794716588025,0.04499173314014825,0.08553008256277532,0.24088184753730071
investigating,4,0.15002822962081266,0.027168202005667014,0.10752829256113801,0.18266575458029755
Nonetheless,3,0.1497953229402421,0.024605578233888196,0.12516855650829087,0.18339939664914393
except,202,0.14967435742577656,0.10908372266084142,0.03621175212688949,0.5620999598520755
choice,45,0.14961807923553783,0.11073935634574293,0.023415914992943352,0.40112991347546534
found,15,0.14840647782310937,0.08362023726622755,0.03793890019813963,0.32816058635560263
C,21,0.14807127807208267,0.08561115190722758,0.05595625557833823,0.430128900610642
duration,7,0.14777285098277132,0.046200505850500354,0.09413506540856309,0.2387577518906355
guarantee,1,0.14773722983100088,0.0,0.14773722983100088,0.14773722983100088
At,14,0.14771277192708646,0.0570185680386259,0.01537332351057038,0.23668673018557856
cautious,219,0.14763409199254815,0.055960967822688876,0.03579412732540662,0.36685949297714326
"""),",1,0.14756416489027435,0.0,0.14756416489027435,0.14756416489027435
St,42,0.14747028076513213,0.056795419755827796,0.05346801284881855,0.37646806813456785
ENT,16,0.14731784429518935,0.03988364719659221,0.0692661749825238,0.23149674297385733
MON,7,0.14685652203775537,0.08725537825057715,0.0566755330340622,0.3445106247884855
option,203,0.14642137542215847,0.10238248346812331,0.022371415013531064,0.6678760931623837
route,32,0.14582223852621068,0.10826707177207996,0.029356476300743388,0.4403839513554435
scenario,2,0.14558410425595333,0.02804704014646247,0.11753706410949087,0.1736311444024158
assumption,1,0.14553875395611537,0.0,0.14553875395611537,0.14553875395611537
emergencies,4,0.1451678957592989,0.026031880881542617,0.11981253804591133,0.18875907294663058
Our,37,0.1448438314064825,0.07361615763728378,0.042027845900896386,0.3816025841815994
monitoring,6,0.1447914534981269,0.07562198703491743,0.06201225498574009,0.288577012782222
detrimental,2,0.14474244609477466,0.09176758332032336,0.05297486277445129,0.23651002941509802
react,15,0.14439185566633403,0.036845753960880204,0.06858795265899864,0.20119185237142945
Sample,104,0.1443343484181505,0.05952204040238245,0.022836813440226467,0.41021429303742
oids,109,0.143956753541232,0.05703678628551763,0.015038024000914928,0.2519150945419082
clearly,1,0.143627101240291,0.0,0.143627101240291,0.143627101240291
imesteps,1,0.14357682556357876,0.0,0.14357682556357876,0.14357682556357876
inc,2,0.14320732313528403,0.09801320608440739,0.04519411705087663,0.24122052921969142
viewing,2,0.14265986485075705,0.03311616188843722,0.10954370296231983,0.17577602673919426
Comple,252,0.14223763841566409,0.07072152290806782,0.02889018956085585,0.4134821058441531
4,942,0.14142131685989034,0.0776234832868516,0.019758602200031006,0.5870087139841919
premature,55,0.14140691255678123,0.03181500058160057,0.06701029422999367,0.21845658708141208
track,2,0.1413171703187239,0.005333266353331423,0.13598390396539248,0.14665043667205532
access,6,0.14103143946006697,0.06318829072647048,0.02385003325825644,0.227641276384591
freedom,1,0.14100209825903687,0.0,0.14100209825903687,0.14100209825903687
convenience,1,0.1405376297728083,0.0,0.1405376297728083,0.1405376297728083
separated,1,0.1404919804976797,0.0,0.1404919804976797,0.1404919804976797
blame,2,0.14046693998929838,0.034373540353916286,0.1060933996353821,0.17484048034321467
eye,129,0.14033295486681,0.053053598695757584,0.052237898915158745,0.3705422561991621
Therefore,52,0.14028023751613422,0.03806049826804369,0.06935921692476431,0.2566299139271059
living,1,0.14021926109436042,0.0,0.14021926109436042,0.14021926109436042
proceeded,12,0.13998039770018997,0.034930651861455546,0.051941672848843864,0.1808456994163322
inconsistencies,9,0.1398598426333378,0.04080163557436209,0.07069227553123354,0.18873597759758035
abil,42,0.1398248709530015,0.0374694941849118,0.04227160783846269,0.23107620699076026
complexity,2,0.13916378371499977,0.006082812592581824,0.13308097112241793,0.14524659630758158
moment,53,0.1386246776974328,0.0764294790656908,0.03660554767822656,0.31732399750237916
e,71,0.13855604875871805,0.09850842018462198,0.030472201187890284,0.4324188290444803
-s,1,0.13842127426185033,0.0,0.13842127426185033,0.13842127426185033
analyze,1,0.13826744654806453,0.0,0.13826744654806453,0.13826744654806453
unfold,1,0.13819133584229515,0.0,0.13819133584229515,0.13819133584229515
far,24,0.13817260725117622,0.09710778349800195,0.023539065770626803,0.35295222910892343
Card,420,0.1381024262650788,0.05643350645702837,0.024451497780401725,0.42147483978005545
Not,15,0.13786872982381848,0.0340340771677438,0.09571236281919356,0.21414738448188114
provoke,1,0.13784260807349075,0.0,0.13784260807349075,0.13784260807349075
ields,9,0.13750925005281042,0.04674515407514296,0.07891825811348586,0.18873138579768622
Sh,9,0.1372554873452759,0.04197745721725678,0.0695893768024563,0.18259934805183814
revisit,1,0.1371076774528425,0.0,0.1371076774528425,0.1371076774528425
6,926,0.13649776284165144,0.08023910317744239,0.012613596549173982,0.6948599339534335
routes,16,0.13645718212930746,0.12657124133971312,0.02905403368284214,0.5090754491615956
monitor,32,0.13634185228785517,0.07357762729181075,0.06475818875574617,0.40143351402919025
O,372,0.13634113466343398,0.06294736906686563,0.023088973612431927,0.4783523282882657
7,776,0.1358360518201622,0.0797683083281832,0.010585257781770004,0.6827579363581925
affect,1,0.13554891189527682,0.0,0.13554891189527682,0.13554891189527682
partially,1,0.13545340190373792,0.0,0.13545340190373792,0.13545340190373792
thought,4,0.1350362712641603,0.11130691104386199,0.0514618895936888,0.32565810394135836
interest,8,0.13501399371498912,0.09780157966079402,0.03286735277809526,0.31850570834957176
trap,1,0.13501316272425626,0.0,0.13501316272425626,0.13501316272425626
Storage,254,0.13484257903611485,0.052670487876394174,0.009954234476174393,0.4378461139173371
ibrate,63,0.13460918418052342,0.07067920317403517,0.023631580198815224,0.36432238410405005
aware,28,0.13448032023927087,0.04923613240733689,0.05060954797780507,0.25955580799988914
joined,1,0.13407783815044716,0.0,0.13407783815044716,0.13407783815044716
reported,134,0.13395638166831741,0.07384871330009797,0.04616757407891125,0.44557082210762117
SPE,1,0.1338461046747045,0.0,0.1338461046747045,0.1338461046747045
accompanied,1,0.13374660555745005,0.0,0.13374660555745005,0.13374660555745005
pointless,1,0.13363542998492622,0.0,0.13363542998492622,0.13363542998492622
ga,1,0.13319812511782222,0.0,0.13319812511782222,0.13319812511782222
down,2,0.133042696855612,0.05260791192286085,0.08043478493275116,0.18565060877847286
[,5082,0.13301420320270463,0.09958586818685575,0.001675647199889936,0.3313958821667467
leads,13,0.1329237332323208,0.04937036770149566,0.06136667017483933,0.21421474395572768
space,2,0.1329128654814446,0.0065411593352673325,0.12637170614617727,0.13945402481671193
stage,115,0.13290992645434524,0.05794752807156787,0.023153214370193607,0.30302065978658593
promptly,2,0.13264820601124291,0.10236099493797554,0.030287211073267355,0.23500920094921846
My,759,0.13193222681264152,0.06911919676279343,0.011115537340439586,0.4792588146237788
state,44,0.1316790022825001,0.025843003566714755,0.0671650972798162,0.20439235534053468
return,7,0.13144892025858676,0.05092370932208198,0.07683613280650295,0.23133567119785733
investigation,2,0.1314457298915404,0.0012576579775422925,0.13018807191399812,0.1327033878690827
vents,70,0.13122541757494327,0.03586883827005533,0.07227679907691986,0.2693874397454382
scan,3,0.130948839039845,0.02578759016523809,0.10087915906429992,0.1638543384844382
Start,90,0.13089513990921597,0.05352864636763618,0.049760786790690396,0.35628748549719186
exposure,4,0.13061578888771058,0.06524862362634298,0.06706315791382018,0.2302254652918547
respond,36,0.13048217774954554,0.051888826416730476,0.03705166043291106,0.22916115527896894
Thinking,1694,0.1304726693282713,0.021970055551421803,0.06737351390688073,0.204475786157786
explained,1,0.13038321233731928,0.0,0.13038321233731928,0.13038321233731928
inquire,2,0.13003743124947184,0.07595464988772394,0.054082781361747906,0.20599208113719578
sole,1,0.13001507583177768,0.0,0.13001507583177768,0.13001507583177768
quiring,2,0.12992610996485277,0.04762264978550896,0.0823034601793438,0.17754875975036172
along,34,0.129815949632989,0.05661835228815939,0.030636077156233715,0.2877550386531151
Upper,849,0.12969223937797228,0.06341699490309897,0.012839952282662846,0.5155454081342968
I,5900,0.12967826558966022,0.07587163521051143,0.0075769748561122004,0.4856207059851752
goes,15,0.12957445206711543,0.05023161642196133,0.04172854413739084,0.24732303882256554
branches,1,0.12944693326821138,0.0,0.12944693326821138,0.12944693326821138
convince,1,0.1293869321839447,0.0,0.1293869321839447,0.1293869321839447
complex,1,0.12877204517907465,0.0,0.12877204517907465,0.12877204517907465
For,63,0.12868962877575027,0.06170594236980737,0.02688757934685837,0.43724079286275264
place,21,0.12868490810159913,0.050850450863726554,0.046881146288437946,0.233356541594641
remained,1,0.12857764566069646,0.0,0.12857764566069646,0.12857764566069646
Fix,1802,0.12812914036100972,0.06442474498929678,0.0190876675300348,0.55084572299997
meaning,3,0.1280533849117693,0.019619143657735986,0.10831971679883916,0.1548111323213028
advisable,1,0.12804797214892472,0.0,0.12804797214892472,0.12804797214892472
5,850,0.1278631278166254,0.07359918839563183,0.015076052356539133,0.6122392712191591
relocation,1,0.1278276579750637,0.0,0.1278276579750637,0.1278276579750637
T,67,0.12775620932950238,0.04253952703402677,0.033177476571598044,0.31540082705615063
fix,76,0.12763839057373383,0.06947869302220383,0.06256639217388167,0.44661737910267474
Given,1283,0.12745507557323296,0.033173050335918094,0.005486567389699064,0.24228854068011343
wisely,1,0.12739390748315502,0.0,0.12739390748315502,0.12739390748315502
three,314,0.12736959459833033,0.04851604330510416,0.03832682559587193,0.3176023039013455
Cal,62,0.12728634583520976,0.06689584316410059,0.033676616455583036,0.44898547563064656
ation,1,0.12720050175864595,0.0,0.12720050175864595,0.12720050175864595
thereof,2,0.12708938700733255,0.02962155768484962,0.09746782932248292,0.15671094469218216
exposing,1,0.1270596113525541,0.0,0.1270596113525541,0.1270596113525541
confrontation,5,0.1267340426900529,0.06682054562260709,0.05374855263775752,0.23361940674078296
unnecessarily,5,0.1267047366606187,0.04299884519755255,0.0496383504687962,0.16778300193493387
needed,23,0.12660017195552575,0.05410490508173541,0.049229641736959484,0.2685055430889153
S,92,0.12649543285547754,0.041316443163408656,0.050696615118388764,0.23523223274301389
four,28,0.12629372339790096,0.06554553542606108,0.0549182358906078,0.34763265397803356
Four,2,0.1258957750570387,0.0046529713043145585,0.12124280375272413,0.13054874636135325
Previously,13,0.12584732184025657,0.04399525668030185,0.06915551168831868,0.2461473385340806
confirm,17,0.1257161838144415,0.052963557477151674,0.04417689790099009,0.21687203734209945
equal,2,0.12565147646265132,0.03463886757197698,0.09101260889067433,0.1602903440346283
camera,1,0.12556704404617589,0.0,0.12556704404617589,0.12556704404617589
jection,70,0.12535283748466425,0.015981077221677343,0.09224174055410478,0.17774662640616237
inevitable,1,0.12524600023829488,0.0,0.12524600023829488,0.12524600023829488
vent,304,0.12517718134129704,0.03221061902072702,0.05285190739664403,0.29258484276810537
entered,2,0.12513813247584296,0.05165668941405588,0.07348144306178708,0.17679482188989884
idental,1,0.12499836407502476,0.0,0.12499836407502476,0.12499836407502476
knowing,1,0.12491087172309438,0.0,0.12491087172309438,0.12491087172309438
layout,9,0.1245735751606541,0.0486435874056461,0.08991541235423209,0.25340694440272704
alarms,3,0.12448666596268036,0.06932939021522525,0.0531009441540624,0.21838524447977553
gone,14,0.12439749792781762,0.08569743014315176,0.04828805031256124,0.37458620497193734
Prime,34,0.12425592927684702,0.04694459594035615,0.04054097093003398,0.2742224258969471
familiar,3,0.12420825187440288,0.05598968099818755,0.06272798372933337,0.19816179866829037
In,3,0.1240726073958323,0.022709526699590192,0.09247753521373225,0.14485987942528786
React,236,0.12406183575692539,0.055367001449085594,0.012634529848314115,0.3912257819615659
sees,2,0.12400370122525424,0.004255303312384176,0.11974839791287006,0.12825900453763842
significant,384,0.12358084199335845,0.029895483381540116,0.010254323661064019,0.2123082953493875
suggestions,6,0.12310688176230034,0.05206836081186066,0.06752570032696018,0.23120601575581923
reass,13,0.12304554470157199,0.049746870968076964,0.05073550966834809,0.20878129141637167
idea,111,0.1229842340763285,0.052427258804049595,0.012309286302672315,0.25243982092669526
careful,22,0.12286289626356331,0.07597276511097804,0.04629585578956148,0.42211507279493793
Observ,6,0.12282869564993944,0.06971501491106381,0.06384339984245735,0.2675475841612928
ejected,67,0.12280138222362154,0.018452151422354308,0.08411521500543293,0.16194154970236854
informative,1,0.12268631772736878,0.0,0.12268631772736878,0.12268631772736878
power,3,0.1225747563126665,0.062314093155048406,0.07851203847924154,0.2107001919795164
radar,1,0.1223097337735431,0.0,0.1223097337735431,0.1223097337735431
overlaps,3,0.12230134440353885,0.10693026972705423,0.04287620762449991,0.27345833666242053
temporarily,2,0.12220904079365649,0.02573832571619275,0.09647071507746374,0.14794736650984924
scene,3,0.12218619666888438,0.020151217468259625,0.0950854087271442,0.14336992660001852
fact,48,0.12217385668193352,0.07972275719705164,0.021192673033108542,0.4386134664466926
behaves,4,0.12179664907837642,0.03619788510249785,0.07950118434141794,0.1667286320277732
Fuel,238,0.12168619805341865,0.08286044422495165,0.019199410483678733,0.5669199803718646
Memory,1694,0.12145207485780957,0.0011597040971254976,0.10957571964864272,0.12156531781570393
ance,3,0.12136973764401832,0.04160255581587747,0.06306910500959582,0.1573710503441934
tries,6,0.12135710261095108,0.03363396508065472,0.0682130811592107,0.1783410989803046
