token,count,mean,std,min,max
diversion,48,0.9838688859624636,0.018603693319669982,0.9163917554837724,0.999806696005878
integrate,1,0.9833333357383383,0.0,0.9833333357383383,0.9833333357383383
plausible,10,0.9830280979302388,0.039812059032340856,0.8643413282083785,0.9999606016862652
turning,1,0.9827532562549917,0.0,0.9827532562549917,0.9827532562549917
wisely,1,0.982735969370753,0.0,0.982735969370753,0.982735969370753
lay,2,0.9826830245436584,0.012305048034710164,0.9703779765089482,0.9949880725783685
publicly,1,0.9824818867598052,0.0,0.9824818867598052,0.9824818867598052
anonymity,1,0.9824685335833074,0.0,0.9824685335833074,0.9824685335833074
raise,73,0.982458015861621,0.023639061900966818,0.8599337966352677,0.9987557619367649
bottom,1,0.9820221028366909,0.0,0.9820221028366909,0.9820221028366909
finds,1,0.9817061130938104,0.0,0.9817061130938104,0.9817061130938104
answering,1,0.9814083329812606,0.0,0.9814083329812606,0.9814083329812606
pointless,1,0.980620429124273,0.0,0.980620429124273,0.980620429124273
responded,1,0.9802659590660965,0.0,0.9802659590660965,0.9802659590660965
quiring,2,0.9799400778590546,0.013233725669132446,0.9667063521899221,0.993173803528187
specified,1,0.9799243268403351,0.0,0.9799243268403351,0.9799243268403351
lucky,1,0.9797035443143216,0.0,0.9797035443143216,0.9797035443143216
perceived,4,0.9795997136374975,0.01573517008038126,0.9622446139486739,0.9979468692864035
opinion,1,0.9793188587586109,0.0,0.9793188587586109,0.9793188587586109
figure,2,0.9791102562306333,0.0059199803800480955,0.9731902758505852,0.9850302366106813
maybe,2,0.9788477518120122,0.018999904028253634,0.9598478477837586,0.9978476558402659
comment,2,0.9787949047224362,0.0210448117330177,0.9577500929894185,0.9998397164554539
unusual,43,0.9785515708298179,0.03595842270994826,0.8395394519176747,0.999810017820322
thinking,5,0.9782501688903793,0.026293673478169875,0.9320195315401618,0.9996323886411226
accidentally,2,0.978193605000141,0.0015023212495655636,0.9766912837505755,0.9796959262497066
reactions,31,0.9778858731269083,0.018388070318972164,0.9088092565220007,0.9993813887522052
express,6,0.9773368139242127,0.02932260295827016,0.9146866127832168,0.9999619167540964
mimic,6,0.9772461281101242,0.008465409809554314,0.9665744286347835,0.9906949512801065
mis,4,0.977123746402663,0.03204069686781278,0.9218740324019761,0.9998085540183533
excuse,2,0.9771222754660367,0.0009018745367294634,0.9762204009293072,0.9780241500027661
overt,1,0.9770271721065121,0.0,0.9770271721065121,0.9770271721065121
concerned,7,0.9766947160801245,0.029145933874323227,0.9179683778472754,0.9998076620153135
deviation,1,0.9766852022283486,0.0,0.9766852022283486,0.9766852022283486
discrepancies,2,0.97668369255331,0.00562990364254351,0.9710537889107664,0.9823135961958535
issues,1,0.9759620024024651,0.0,0.9759620024024651,0.9759620024024651
fake,384,0.9759287097396542,0.043100356695824626,0.7266976072925241,0.9999832510747713
performing,1,0.975778202188023,0.0,0.975778202188023,0.975778202188023
appear,29,0.9755830364107182,0.0636472494476859,0.6930540113830992,0.999982812272004
cannot,4,0.9755800101492106,0.018292413918351676,0.9473656017522762,0.9967458920041515
thoughts,6,0.9751815203107145,0.017949220808798468,0.9505391667552737,0.9966259232122138
fire,1,0.97455835868936,0.0,0.97455835868936,0.97455835868936
attention,98,0.9744715939482271,0.08474857005688638,0.28669563795143943,0.9999486870544745
responses,4,0.9742542599446697,0.007256213723001285,0.9648637758572514,0.984638337429101
stories,4,0.9740156381613239,0.006938532842973609,0.9656024340107212,0.9816747036959721
anything,80,0.9735764429898837,0.07641734265541855,0.3310645623670094,0.9998996357336606
iating,2,0.9735365228055369,0.013520898936912329,0.9600156238686246,0.9870574217424493
request,1,0.9732326359857614,0.0,0.9732326359857614,0.9732326359857614
fully,2,0.9732161197510949,0.020121588417022773,0.9530945313340721,0.9933377081681176
inconsistencies,9,0.9724929155050099,0.0253781057204105,0.9094275738381745,0.9922542159961278
test,1,0.9722936192263983,0.0,0.9722936192263983,0.9722936192263983
disguise,3,0.9719400051918671,0.022636773286548197,0.9404332555983609,0.9926054879657464
blending,31,0.9718296811951401,0.10398820892793714,0.4064405140159062,0.99937589252973
deflect,28,0.9715464926383557,0.14699982251067775,0.20771484943195107,0.9999968740142412
specifics,1,0.9715151716794812,0.0,0.9715151716794812,0.9715151716794812
personally,1,0.9714526058003982,0.0,0.9714526058003982,0.9714526058003982
raising,179,0.9713872848640867,0.03710751614909799,0.7047709829098658,0.9986930183675287
Speaking,2,0.9709596509510017,0.01972744528488629,0.9512322056661154,0.990687096235888
disappearing,1,0.9709253296457392,0.0,0.9709253296457392,0.9709253296457392
behaves,4,0.9705377170047969,0.0092316126239358,0.960030915038205,0.9803412433570592
acts,4,0.9704661346541463,0.02443428256823154,0.9291296510009903,0.9925775261185933
disrupt,3,0.9700439139521891,0.008757731319760136,0.9613821275117918,0.9820414151934994
walking,1,0.9700378518918676,0.0,0.9700378518918676,0.9700378518918676
innoc,3,0.9692919741874887,0.02505071129248734,0.9372902698213819,0.998454338162033
indications,4,0.968748525478386,0.015023769502785353,0.9554263060755589,0.9922547750647264
Hi,2,0.9683827317705902,0.006327094649193454,0.9620556371213967,0.9747098264197837
10,1,0.9680838338413026,0.0,0.9680838338413026,0.9680838338413026
genuine,4,0.9677906098949816,0.019502948079114766,0.9464544292019734,0.9963319982295256
KE,104,0.9675441008326309,0.05896902840321281,0.6120396069513873,0.9991218340261324
words,1,0.9670213070751782,0.0,0.9670213070751782,0.9670213070751782
normally,2,0.9669718571409012,0.017146606518893714,0.9498252506220075,0.9841184636597949
antage,1,0.9664300816491678,0.0,0.9664300816491678,0.9664300816491678
cover,68,0.9657190407946269,0.06691360651474586,0.5698540502293297,0.9994165887184373
misinformation,3,0.9651136542872706,0.02777774147411331,0.9317747759148134,0.9997773640548229
-up,1,0.9647952811714012,0.0,0.9647952811714012,0.9647952811714012
exhibiting,2,0.9643709217284575,0.0033583979423972843,0.9610125237860602,0.9677293196708547
response,4,0.9638836649366043,0.04215693010814973,0.8909966702457202,0.9905229870380323
ibi,39,0.9636580162557419,0.06277766782515969,0.7102848087149541,0.999957642918166
S,92,0.9630217946978897,0.041111486290041126,0.7985457042926817,0.9999296085246261
observable,1,0.9628359504665064,0.0,0.9628359504665064,0.9628359504665064
falsely,1,0.9626187527322102,0.0,0.9626187527322102,0.9626187527322102
aked,2,0.9622464710996698,0.024317943150377275,0.9379285279492925,0.986564414250047
arrival,1,0.961731323376254,0.0,0.961731323376254,0.961731323376254
cautiously,1,0.9615839163478317,0.0,0.9615839163478317,0.9615839163478317
tool,1,0.9610973718446019,0.0,0.9610973718446019,0.9610973718446019
interfere,2,0.9609257690187722,0.020853396720028727,0.9400723722987435,0.981779165738801
focused,6,0.96004070313427,0.03497454757811776,0.9158029558140182,0.9995712186811411
cooperative,14,0.9597373363280759,0.059072457529099544,0.7877231551127801,0.9979355755977699
recorded,25,0.9587883579184077,0.017090053066515017,0.8983286252201381,0.9746955796359164
clarify,24,0.9587383491606665,0.04701469835592475,0.7698998318151502,0.9984782366962861
Asking,1,0.9586190756414985,0.0,0.9586190756414985,0.9586190756414985
perspective,4,0.9583180339651743,0.07052124286456307,0.8361718971842833,0.9992519082355223
conclusive,2,0.9581025404493977,0.014148936246692612,0.943953604202705,0.9722514766960902
visible,2,0.9577186412857591,0.030919361006263912,0.9267992802794952,0.988638002292023
scene,3,0.9573008160470184,0.014935215463046327,0.9393882507092484,0.975949672866072
try,103,0.9569813156280742,0.07309150397002061,0.5744511075936328,0.9997247979376997
watched,2,0.9557848194993539,0.032756209843392115,0.9230286096559618,0.988541029342746
Perhaps,9,0.9556163975813445,0.06973202274718375,0.7619660705129838,0.9969170043361001
inquire,2,0.9555602070156355,0.008758868263293251,0.9468013387523422,0.9643190752789287
exhibit,3,0.9553551813417523,0.03722636449357767,0.9027169141670809,0.9824572208934118
thanks,1,0.9553184957774148,0.0,0.9553184957774148,0.9553184957774148
accuse,7,0.9552965435957602,0.02926298061265703,0.9137523215278952,0.9999587444392809
unfolded,1,0.9540111789460415,0.0,0.9540111789460415,0.9540111789460415
listed,1,0.953767330690966,0.0,0.953767330690966,0.953767330690966
heard,4,0.9536688873607719,0.03729946443578711,0.8962521017372423,0.9990010228463396
tell,10,0.9535743777090107,0.035210737763976194,0.8790444898639415,0.9944972029537328
exposing,1,0.9532246210034774,0.0,0.9532246210034774,0.9532246210034774
visibility,1,0.9531287885240729,0.0,0.9531287885240729,0.9531287885240729
temporary,4,0.9530797183009208,0.027740407041283464,0.9097453241385827,0.9867882182219518
ily,1,0.9528984024595054,0.0,0.9528984024595054,0.9528984024595054
solitude,4,0.9523780140048922,0.025504375613247567,0.9305244486625505,0.9948296666713539
ask,71,0.9519788939720596,0.07769710891880374,0.5978838556343488,0.9999545787044575
scenario,2,0.9517553611188843,0.03724313345881114,0.9145122276600731,0.9889984945776954
conclusions,9,0.9516238490112381,0.062099365380189786,0.7871559633746142,0.9977763270767798
suspicion,633,0.9514039622990484,0.12490374090886307,0.012111857789187743,0.9998944336473458
suddenly,1,0.9509250673745392,0.0,0.9509250673745392,0.9509250673745392
surroundings,19,0.9501890720646302,0.048915475584317004,0.820324872445149,0.9968999602151071
encouraging,1,0.9499895879003498,0.0,0.9499895879003498,0.9499895879003498
arises,1,0.9495181466359588,0.0,0.9495181466359588,0.9495181466359588
occurred,237,0.9492434457912162,0.14252215722446346,0.11272126507068964,0.9995399250595608
carefully,41,0.9490161808563277,0.10404149379011524,0.5258887647619584,0.9999034683782597
yield,1,0.9489720720575026,0.0,0.9489720720575026,0.9489720720575026
stumble,1,0.9486238687778862,0.0,0.9486238687778862,0.9486238687778862
explain,11,0.9486028907019285,0.07535736675061065,0.7349705733887566,0.9977961854623713
details,17,0.9485869427009287,0.08713039974637035,0.6926675109767408,0.9993530443358638
ized,2,0.9471903343687218,0.0028834223141823156,0.9443069120545394,0.9500737566829041
processed,6,0.9471588350578569,0.002558280228844027,0.9435408804618748,0.948967812355848
avoided,1,0.9468439032742466,0.0,0.9468439032742466,0.9468439032742466
avoid,384,0.9466508861054236,0.11216914526723379,0.11400468935099381,0.9999236595005622
stealth,20,0.9461365305591205,0.07816948698613752,0.6150920878881935,0.9894782270603686
Did,4,0.9453605226174053,0.0834435891586799,0.8008654459557969,0.9960166953436878
frame,2,0.945289670336062,0.012849246868637476,0.9324404234674245,0.9581389172046995
notable,8,0.9444921489204664,0.029208486289760357,0.9100666796223462,0.9886914395546386
often,1,0.9443986887756447,0.0,0.9443986887756447,0.9443986887756447
attempt,29,0.9436109361671741,0.05722570004427071,0.7607451451602046,0.9975729466595717
guarantee,1,0.943602416767123,0.0,0.943602416767123,0.943602416767123
anywhere,1,0.9432929387311383,0.0,0.9432929387311383,0.9432929387311383
develops,1,0.9431930957965978,0.0,0.9431930957965978,0.9431930957965978
appeared,1,0.943005401641135,0.0,0.943005401641135,0.943005401641135
related,3,0.9419224548160149,0.03161870352662565,0.8987860364601978,0.9736911873937751
Hello,23,0.940843342455394,0.040325553943980755,0.8569441544673285,0.9904384343370629
patterns,2,0.940690270833727,0.013369223151787235,0.9273210476819398,0.9540594939855143
create,131,0.9400305589210071,0.09515458636903726,0.5312377291393137,0.9999770720338528
investigate,10,0.9397959735043196,0.038860119243017334,0.8409428787763568,0.9803168723971966
mindful,60,0.9396969662661679,0.06857384610913365,0.5335379551124115,0.9912591578659304
convincing,2,0.9387657528828851,0.05966465487083883,0.8791010980120463,0.9984304077537239
yet,571,0.9383734676003374,0.08037130597831726,0.31666261280742586,0.9994280258076167
escapes,4,0.9372843177398196,0.03341840380668842,0.8825280482986202,0.9680966937528365
unfold,1,0.9366451403808204,0.0,0.9366451403808204,0.9366451403808204
caught,43,0.9364584342283698,0.058552900913337425,0.7115784739484906,0.9960748202189783
sees,2,0.935903711838499,0.014445778265397391,0.9214579335731016,0.9503494901038964
play,4,0.9358628904515269,0.025766381491524413,0.8974283541796052,0.9602779831667551
question,9,0.935833186175248,0.08306741007451568,0.7437704273806901,0.9991317392210273
detection,31,0.935700753341552,0.12770070346786525,0.5055714055902577,0.9991918530644394
tries,6,0.9355031589432841,0.03213159703848285,0.8943992311498598,0.9837304092365312
notice,22,0.9352923642218317,0.060117599065406896,0.7685124664043447,0.9993876508665557
pired,2,0.934420906976684,0.01140736004466697,0.923013546932017,0.9458282670213509
behave,5,0.9343038637113326,0.0500807249129583,0.8500080331429873,0.975567138331279
disclose,2,0.9338567677269862,0.06558444369271932,0.8682723240342669,0.9994412114197055
noticed,30,0.9332426358158732,0.10633435494122873,0.4288095092124014,0.9995210209797338
investigating,4,0.9332076910034878,0.02966353124709805,0.8836369356691228,0.9608955129533783
Current,3,0.9325039714796385,0.02860092885149319,0.8989933116310472,0.9688755307596557
similar,5,0.9320378099129915,0.048588398995131274,0.8458468228456651,0.995673425078442
seen,156,0.9318286248365109,0.12318204551815408,0.1804080023484773,0.9996224070922534
speaking,1,0.9317560279123575,0.0,0.9317560279123575,0.9317560279123575
signs,6,0.931523483412159,0.10318796812189641,0.7031100176898231,0.9965584438725964
react,15,0.9312244851522838,0.0687881695885796,0.7442856901285109,0.9872848820234229
made,546,0.9304847404986897,0.20492953926605312,0.004252765614527612,0.9997728598241818
respond,36,0.930296606519905,0.11901290651125708,0.5724588944561384,0.9999000980541184
unwanted,1,0.930029628020346,0.0,0.930029628020346,0.930029628020346
note,10,0.9298511806053661,0.13395990553185047,0.5709994819596736,0.9954611497868717
upon,3,0.9290834328313916,0.04131000521527098,0.8924889851410154,0.9868193381328076
relocate,2,0.9289555909021106,0.056648929075280685,0.8723066618268298,0.9856045199773912
communicate,3,0.9288990990601199,0.02082919001392121,0.9049210499476384,0.955706106121534
whole,1,0.9286230425211036,0.0,0.9286230425211036,0.9286230425211036
imesteps,1,0.9267799727269083,0.0,0.9267799727269083,0.9267799727269083
feature,4,0.9264502510115976,0.06196922242290217,0.8246425615797236,0.9813512032829907
coinc,1,0.9263030142986349,0.0,0.9263030142986349,0.9263030142986349
vicinity,6,0.9261346064273255,0.05494821475235441,0.8142223764857016,0.9719916363477986
assumption,1,0.9259820830359511,0.0,0.9259820830359511,0.9259820830359511
must,43,0.9249748194057786,0.1030950642572905,0.5975435745769038,0.9975467249598462
created,1,0.9249644030066512,0.0,0.9249644030066512,0.9249644030066512
quired,1,0.9236673394164929,0.0,0.9236673394164929,0.9236673394164929
threaten,1,0.9234814444479771,0.0,0.9234814444479771,0.9234814444479771
draw,20,0.923477026699507,0.09025727743660779,0.5793441263916238,0.9863123018168182
perfectly,1,0.9232499716336788,0.0,0.9232499716336788,0.9232499716336788
outcome,1,0.9229617670365224,0.0,0.9229617670365224,0.9229617670365224
saw,19,0.9224898208201452,0.11029562872737775,0.6152319443125802,0.998153062100318
report,32,0.9224889264403553,0.06580588855766355,0.7321519843403139,0.9955324635347651
One,3,0.9223328697426649,0.04575008438596372,0.8591918975892084,0.9661311339749507
guard,30,0.9221774268765561,0.05444692306472085,0.7569781116696768,0.9924651632979329
discover,1,0.9212700757555933,0.0,0.9212700757555933,0.9212700757555933
wait,30,0.9209476298373017,0.08021317471146373,0.7045856775870809,0.9966404083720147
events,469,0.9207172677595337,0.1223546970637222,0.25929558735206626,0.9913759164642516
?,71,0.919949868502585,0.1409581484333043,0.1802663923082716,0.999998826399797
specify,2,0.9199277886005742,0.03539534683236312,0.8845324417682111,0.9553231354329373
seeing,2,0.9195278825191893,0.0171189250487796,0.9024089574704097,0.9366468075679689
lie,1,0.919171813813702,0.0,0.919171813813702,0.919171813813702
low,9,0.9190071148618301,0.07431555145113708,0.7957585988090617,0.9995295284391166
anyone,264,0.9183761924640167,0.10624407058047618,0.43091512505827406,0.9997627818156175
tactic,3,0.918115668800938,0.05037483684569393,0.8468872560884806,0.9548793087974042
seeking,2,0.9180972424319265,0.008745056318119782,0.9093521861138066,0.9268422987500462
essentially,1,0.9178791467511399,0.0,0.9178791467511399,0.9178791467511399
nothing,1,0.9176758001959107,0.0,0.9176758001959107,0.9176758001959107
uncover,4,0.9172485127553053,0.06871232917649009,0.8230509834247224,0.9915471013095767
maintain,43,0.9167011669197973,0.08480682142071634,0.5343397049425485,0.9987522185578371
seeming,3,0.916642108826564,0.006696498472177544,0.9119069693466819,0.9261123877863282
meant,1,0.916465001680361,0.0,0.916465001680361,0.916465001680361
pretending,9,0.9162891079116652,0.1288471725974014,0.637538484598502,0.9989172692952902
Looking,2,0.9157019780792293,0.0015423807011595847,0.9141595973780696,0.9172443587803888
hearing,4,0.9155755154887583,0.06097560843503011,0.8291475944104388,0.9813542745561518
features,2,0.9152685266539683,0.04427433744391418,0.8709941892100541,0.9595428640978825
seem,181,0.915095345058273,0.15290630151125895,0.11113452360264162,0.9999970513322157
timelines,1,0.9146796445828822,0.0,0.9146796445828822,0.9146796445828822
trap,1,0.913900408353986,0.0,0.913900408353986,0.913900408353986
REPORT,1,0.9135376427943954,0.0,0.9135376427943954,0.9135376427943954
evaluate,5,0.9133512885054538,0.07011047195169565,0.7922872653303422,0.9819461527393141
drawing,50,0.9130846027501974,0.08221812421299059,0.6226551242242303,0.9975027259089317
see,123,0.9129042320515993,0.0898750514603328,0.5528613018408894,0.9996952559300325
actually,7,0.9128641212307466,0.12257384997411538,0.6945715038580833,0.999177781169351
attract,1,0.9126580598153171,0.0,0.9126580598153171,0.9126580598153171
scouting,2,0.9120255901761027,0.00045872116660516937,0.9115668690094976,0.9124843113427079
please,15,0.9120187304616912,0.07346504147212353,0.7373160225484937,0.9903225019280774
thought,4,0.911364016884512,0.08499684799571905,0.7684005831303445,0.9890857827832883
VIEW,7,0.9101670714367648,0.015715253800449004,0.8964380242273103,0.9466151589068995
everyone,46,0.9099994928106261,0.16314412351644908,0.13296965694130622,0.9995130217843562
exhibits,1,0.9097714367747712,0.0,0.9097714367747712,0.9097714367747712
creating,19,0.9096005642270173,0.20726033570870808,0.052868830622900154,0.9978375204990843
facade,3,0.9093265393415506,0.06210742165407035,0.8238581159718765,0.9695924135773649
Let,15,0.9092779936278164,0.06876237040639438,0.7502660004698637,0.9942327537849615
Has,15,0.9078556513608177,0.0773363035259555,0.7276383892133991,0.9950712542782748
something,27,0.9071313094932639,0.07673991094243346,0.7333073696446047,0.9943555144927708
thereof,2,0.9066123478941881,0.01250871884998711,0.8941036290442009,0.9191210667441752
Viewing,9,0.9063189727596058,0.04297760519220919,0.8476836180053957,0.9631939113622381
y,16,0.905824535269655,0.11071630008019556,0.5595984058878466,0.9953149442524156
lurking,10,0.9051012353327789,0.06602528127858591,0.7835773544517299,0.9734674580246088
seemingly,276,0.9049270249927069,0.16115405589794252,0.03871597629018174,0.9974418793102291
encounter,15,0.904474993422834,0.09700019033183027,0.6606918253419782,0.9952493780216634
encountering,61,0.904260409785645,0.09013413131793613,0.5351441295525099,0.9825045472200664
clues,10,0.903503633119854,0.08886350119011746,0.6898653217615894,0.9995929890221144
fix,76,0.9029618814462278,0.10982314279780664,0.3711946216177579,0.9912847481224103
establish,5,0.9023715898518084,0.06637938863384396,0.8088428362218746,0.9731436262578843
pay,3,0.9014797156187836,0.05297659092712054,0.8493129783297692,0.974132950269684
had,6,0.9012400834575635,0.03978903295904281,0.8424560440209414,0.9603170834412094
decrease,1,0.9011649208787598,0.0,0.9011649208787598,0.9011649208787598
view,2,0.9005195711299415,0.08471553347916005,0.8158040376507815,0.9852351046091016
sight,1,0.9003903288718086,0.0,0.9003903288718086,0.9003903288718086
Have,2,0.9002798389580107,0.08704976827008254,0.8132300706879281,0.9873296072280932
show,11,0.8999531416019043,0.17989653554657042,0.48878972520749536,0.9979916181703955
populated,44,0.8998516316305595,0.1393991564775746,0.3727207827907035,0.9872217910682558
noted,13,0.899722073767861,0.07270914163858246,0.7686510084452489,0.9985688873329807
you,81,0.8997213675396427,0.17508222966436504,0.0844034978045807,0.9997084513704696
clearer,1,0.8995180076426804,0.0,0.8995180076426804,0.8995180076426804
vigilant,12,0.8993716719358086,0.05909684146350847,0.767314598731176,0.9728436929554243
confronting,1,0.8993642634068447,0.0,0.8993642634068447,0.8993642634068447
communicating,1,0.8989638887864138,0.0,0.8989638887864138,0.8989638887864138
VENT,61,0.8988169783225077,0.05940328726966903,0.6885954507797948,0.9815628036026692
escape,32,0.8986084615161793,0.11380945305244258,0.4624843340569172,0.9979681718911234
accusing,2,0.8985897104556136,0.10100139366691752,0.7975883167886961,0.9995911041225312
safest,45,0.8976916120415146,0.13960014136438867,0.25347796337031053,0.9959732588864167
your,25,0.8967271222343917,0.19489607562878206,0.18378359333200958,0.9985752586103364
'll,31,0.8960590430682959,0.1899129116133944,0.21978414246483235,0.9989269675943051
deception,1,0.8955560757249155,0.0,0.8955560757249155,0.8955560757249155
ib,12,0.8945402813952433,0.08607084518274052,0.6418300306030974,0.9703907606518406
find,176,0.894517329949512,0.11436020022670827,0.3642107811953726,0.9987381533721252
