token,count,mean,std,min,max
Regarding,2,0.3166835904121399,0.011634975671768188,0.3050486147403717,0.3283185660839081
Engines,238,0.3151936181077436,0.2122186060277281,-0.2654271125793457,0.7439520359039307
intend,1,0.31388354301452637,0.0,0.31388354301452637,0.31388354301452637
job,2,0.31304730474948883,0.10391975939273834,0.2091275453567505,0.4169670641422272
scan,3,0.31173547108968097,0.003676321722270687,0.30720022320747375,0.31620460748672485
Fuel,238,0.309824816741738,0.14619506229291518,-0.29416847229003906,0.7573879957199097
DEAD,1,0.3062313199043274,0.0,0.3062313199043274,0.3062313199043274
ordinary,2,0.3048165626823902,0.2870563678443432,0.017760194838047028,0.5918729305267334
timelines,1,0.3046911060810089,0.0,0.3046911060810089,0.3046911060810089
ings,8,0.3033783258870244,0.1995069853484248,-0.010037191212177277,0.554676353931427
h,3,0.3016110161940257,0.12420353462607729,0.12955224514007568,0.41824451088905334
worked,2,0.3005371689796448,0.049643874168395996,0.2508932948112488,0.35018104314804077
Course,46,0.29988591036880796,0.1818489153988046,-0.06399937719106674,0.6612364053726196
visiting,1,0.29889124631881714,0.0,0.29889124631881714,0.29889124631881714
Maybe,2,0.29595714807510376,0.06478419899940491,0.23117294907569885,0.36074134707450867
swipe,47,0.2957635185819991,0.15866765514501283,0.034896962344646454,0.679291844367981
comp,2,0.29419343173503876,0.037689223885536194,0.25650420784950256,0.33188265562057495
complet,2,0.29383742809295654,0.023756802082061768,0.2700806260108948,0.3175942301750183
Prime,34,0.2880653042127104,0.12358903730144075,0.10512544214725494,0.6693916320800781
Task,1,0.28689923882484436,0.0,0.28689923882484436,0.28689923882484436
Inspect,9,0.2855681363079283,0.08439832999751214,0.13372506201267242,0.4002610445022583
non,1,0.2847508490085602,0.0,0.2847508490085602,0.2847508490085602
Man,30,0.28319117004672684,0.15252529933163325,-0.06260064989328384,0.4532337784767151
innoc,3,0.2757520576318105,0.10743217999465174,0.13441690802574158,0.394697904586792
Data,451,0.2698474187618679,0.21685017349059468,-0.3245590329170227,0.7840052843093872
yours,1,0.26895028352737427,0.0,0.26895028352737427,0.26895028352737427
interested,6,0.2668204108874003,0.13595085526589318,0.09369854629039764,0.4506923258304596
REPORT,1,0.26545828580856323,0.0,0.26545828580856323,0.26545828580856323
Align,202,0.2650493082802485,0.13250791078016566,-0.09391691535711288,0.618340015411377
amb,1,0.26485562324523926,0.0,0.26485562324523926,0.26485562324523926
ert,462,0.26484606752889756,0.11837897012506013,-0.31368064880371094,0.634919285774231
ate,1,0.263912558555603,0.0,0.263912558555603,0.263912558555603
aked,2,0.25640663504600525,0.018773704767227173,0.23763293027877808,0.2751803398132324
guilty,1,0.2551725506782532,0.0,0.2551725506782532,0.2551725506782532
agreed,1,0.25212743878364563,0.0,0.25212743878364563,0.25212743878364563
Sample,104,0.25030008250345975,0.14463515563266707,-0.16368523240089417,0.5866055488586426
cooperative,14,0.2498482625399317,0.1019983092455049,-0.018157705664634705,0.37402796745300293
thanks,1,0.24929307401180267,0.0,0.24929307401180267,0.24929307401180267
ed,491,0.24924522014467573,0.22890320774969472,-0.33826735615730286,0.9065545797348022
fix,76,0.24809675330394193,0.16240228979730875,-0.275282621383667,0.7288327217102051
clar,1,0.2468816488981247,0.0,0.2468816488981247,0.2468816488981247
ize,43,0.24681064183282297,0.158536777965152,-0.06664062291383743,0.5466616153717041
alignment,1,0.2466854751110077,0.0,0.2466854751110077,0.2466854751110077
undertaking,2,0.24580548703670502,0.033840611577034,0.21196487545967102,0.279646098613739
imesteps,1,0.24111896753311157,0.0,0.24111896753311157,0.24111896753311157
Communic,4,0.24078676849603653,0.1525320043738199,0.002304941415786743,0.39874476194381714
cal,3,0.24037335813045502,0.1474931913474068,0.0763508677482605,0.433981329202652
emergency,100,0.23914814660325645,0.10471797220993302,-0.0333389975130558,0.390633225440979
performing,1,0.23781879246234894,0.0,0.23781879246234894,0.23781879246234894
aggressive,5,0.23298251032829284,0.09156030974005307,0.07866577804088593,0.35747283697128296
Was,1,0.23297303915023804,0.0,0.23297303915023804,0.23297303915023804
Swipe,418,0.2324529147114266,0.19300820885094724,-0.237621009349823,0.9231327772140503
length,2,0.23233187198638916,0.016346842050552368,0.2159850299358368,0.24867871403694153
hasn,1,0.23113176226615906,0.0,0.23113176226615906,0.23113176226615906
TASK,538,0.2311313580479265,0.10367048695664068,-0.061026666313409805,0.5105396509170532
meetings,100,0.2293779331073165,0.09552447972671702,-0.016052506864070892,0.45174142718315125
download,4,0.22694793716073036,0.09025760737197457,0.10907657444477081,0.33397015929222107
bage,303,0.2264313261015433,0.21521500604574983,-0.3267890214920044,0.6781643629074097
Start,90,0.2239378003610505,0.13700909347942752,-0.1345958113670349,0.5770558714866638
Scan,71,0.22232715956027238,0.12179914151713561,-0.10237278044223785,0.457216739654541
pect,96,0.22192582878051326,0.12442672660921265,-0.0237645972520113,0.691053032875061
votes,3,0.2187166064977646,0.08644983180282484,0.09654708206653595,0.2838406264781952
description,1,0.2186792939901352,0.0,0.2186792939901352,0.2186792939901352
perspective,4,0.21725937724113464,0.16662841699779704,-0.005520373582839966,0.4442196488380432
cooperate,1,0.21597471833229065,0.0,0.21597471833229065,0.21597471833229065
vote,13,0.215954350737425,0.07024159084125318,0.04093968868255615,0.29976141452789307
mates,646,0.21383319113795696,0.15137030850238362,-0.3703691363334656,0.4081260561943054
worry,1,0.20967665314674377,0.0,0.20967665314674377,0.20967665314674377
Download,382,0.20893206006569387,0.1873466954146022,-0.26476141810417175,0.7012969255447388
sequences,5,0.2066018894314766,0.1727418219904056,-0.021621309220790863,0.4984744191169739
solitary,8,0.2020884663797915,0.09764566547078435,0.04232274368405342,0.3387523293495178
dispers,2,0.20132357627153397,0.10478716343641281,0.09653641283512115,0.3061107397079468
Process,1694,0.200530817228619,0.043475769825004555,0.07884811609983444,0.36295491456985474
introduced,1,0.19798843562602997,0.0,0.19798843562602997,0.19798843562602997
Ch,170,0.19739874928970547,0.10573655831269968,-0.05225975811481476,0.44777360558509827
lon,1,0.1951245367527008,0.0,0.1951245367527008,0.1951245367527008
rical,37,0.19312762922129115,0.13134328666524725,-0.04243568703532219,0.498092383146286
traffic,1,0.19223710894584656,0.0,0.19223710894584656,0.19223710894584656
Crew,1204,0.1911531364733966,0.14999612997143766,-0.23211997747421265,0.4878523051738739
Aster,109,0.18884964536772955,0.09782654454206556,-0.037166815251111984,0.4847562313079834
hostile,1,0.18624572455883026,0.0,0.18624572455883026,0.18624572455883026
inc,2,0.18594896793365479,0.09334957599639893,0.09259939193725586,0.2792985439300537
arrive,1,0.18582603335380554,0.0,0.18582603335380554,0.18582603335380554
thinking,5,0.1848964586853981,0.2424238070508451,-0.1331762671470642,0.44204628467559814
congreg,3,0.1833358220756054,0.11453193096666626,0.029441479593515396,0.30402934551239014
murder,8,0.18202664935961366,0.061478507721419724,0.05019069090485573,0.25912344455718994
e,71,0.1795445849305727,0.1127143215740975,-0.06940671056509018,0.42467808723449707
ields,9,0.17753860106070837,0.10668244843344789,-0.029242172837257385,0.3383808732032776
St,42,0.17534713801883517,0.10980373795074105,-0.18195080757141113,0.40014684200286865
tasks,3956,0.1733536037086265,0.15143090588930946,-0.41809043288230896,0.7453001141548157
sw,10,0.17221069764345884,0.12456727161910115,-0.017633864656090736,0.33684366941452026
Clean,61,0.1715760777292193,0.1566042583601123,-0.22154176235198975,0.6657788157463074
discussions,3,0.1706544024248918,0.10685208291974709,0.019865352660417557,0.2545957565307617
gone,14,0.17023563518055848,0.11999586623028347,-0.06349558383226395,0.3469357192516327
answering,1,0.16762901842594147,0.0,0.16762901842594147,0.16762901842594147
Div,462,0.16720843691282072,0.13729563252595983,-0.175121009349823,0.5868200063705444
In,3,0.1665462777018547,0.031217572959088682,0.12248604744672775,0.1909903883934021
t,1,0.16650117933750153,0.0,0.16650117933750153,0.16650117933750153
reporting,13,0.1658405180160816,0.0652569902903547,0.0014285743236541748,0.26654577255249023
work,90,0.16506620765560204,0.1856429858224304,-0.2636539340019226,0.6668936014175415
imestep,67,0.16493771619983574,0.08537052483907416,-0.07009294629096985,0.39796513319015503
uous,3,0.163538987437884,0.020072787327551238,0.13515405356884003,0.17804263532161713
motives,1,0.16339567303657532,0.0,0.16339567303657532,0.16339567303657532
-s,1,0.1631246954202652,0.0,0.1631246954202652,0.1631246954202652
maybe,2,0.16304564476013184,0.08466365933418274,0.0783819854259491,0.24770930409431458
solitude,4,0.16280257143080235,0.036080171524126174,0.11197615414857864,0.2139352411031723
Security,679,0.1623566853052584,0.17268110938464593,-0.33492952585220337,0.634147047996521
won,2,0.16199056804180145,0.021600961685180664,0.1403896063566208,0.18359152972698212
ations,5,0.1619647279381752,0.27067281794292025,-0.26389652490615845,0.4702047109603882
Navigation,758,0.16171663855558807,0.1731845285103443,-0.2882072925567627,0.6275491118431091
Communications,112,0.16056274275095866,0.16702403066369448,-0.29517626762390137,0.7137727737426758
corrobor,2,0.16000321507453918,0.07948465645313263,0.08051855862140656,0.23948787152767181
Weapons,1108,0.15971287088350994,0.18350775232378688,-0.3714279532432556,0.6372666954994202
hunt,1,0.15889157354831696,0.0,0.15889157354831696,0.15889157354831696
uen,1,0.15817606449127197,0.0,0.15817606449127197,0.15817606449127197
Ins,96,0.15792288074347502,0.11131977164895003,-0.14642708003520966,0.44797682762145996
eld,57,0.155222515003723,0.02638017843237592,0.12133431434631348,0.18087506294250488
lay,2,0.15483898669481277,0.02982088178396225,0.12501810491085052,0.18465986847877502
Med,889,0.15412793698834823,0.17717936035261167,-0.32355910539627075,0.6624792814254761
curious,1,0.15363508462905884,0.0,0.15363508462905884,0.15363508462905884
Were,2,0.15357305482029915,0.042867716401815414,0.11070533841848373,0.19644077122211456
Shields,136,0.15315612267209766,0.1728198627655739,-0.3108022212982178,0.6364990472793579
rid,1,0.15284058451652527,0.0,0.15284058451652527,0.15284058451652527
meeting,615,0.15209906066699727,0.1465121826192059,-0.33447790145874023,0.6126329898834229
ENT,16,0.15047763066831976,0.08302242597120223,0.016853604465723038,0.25856146216392517
discreet,13,0.15045675807274306,0.1066249836586722,-0.0732002779841423,0.36930590867996216
arou,13,0.15002671915751237,0.10443806159882585,0.004192449152469635,0.3429674804210663
calls,2,0.14934243261814117,0.014300599694252014,0.13504183292388916,0.1636430323123932
report,32,0.1476052908692509,0.1371716258516062,-0.17476841807365417,0.3873094916343689
hot,1,0.147163525223732,0.0,0.147163525223732,0.147163525223732
crew,39,0.14654169222101188,0.09168936253828035,-0.04286552965641022,0.39197826385498047
oids,109,0.1457953289270811,0.13770719568108686,-0.2833402752876282,0.45926350355148315
overt,1,0.14325857162475586,0.0,0.14325857162475586,0.14325857162475586
let,9,0.14298563367790645,0.24039228986431407,-0.31376662850379944,0.5413011908531189
round,12,0.14176327797273794,0.07246039545146217,0.01387111097574234,0.25044673681259155
didn,24,0.1411202079616487,0.09723644922933598,-0.05822385847568512,0.38664788007736206
page,3,0.14075626681248346,0.02940908871838638,0.115776926279068,0.18204465508460999
ITOR,7,0.13946024860654557,0.08349123680838066,0.055375516414642334,0.33528274297714233
Upload,69,0.13834932360096255,0.20791832283935105,-0.187707781791687,0.9110527038574219
eject,30,0.1381398808211088,0.05417075956935675,-0.022407405078411102,0.22738052904605865
killings,9,0.13694814095894495,0.18649571773673704,-0.26414549350738525,0.3563823699951172
living,1,0.1365644931793213,0.0,0.1365644931793213,0.1365644931793213
flags,2,0.13621517084538937,0.10452885366976261,0.031686317175626755,0.24074402451515198
necess,2,0.13598661124706268,0.025045260787010193,0.11094135046005249,0.16103187203407288
ost,1683,0.13516133723075519,0.0881702675736724,-0.3205970525741577,0.31793859601020813
reports,3,0.13485191265741983,0.025743341840907655,0.09862108528614044,0.15606164932250977
diverted,3,0.1347478230794271,0.1264165499269299,0.04535782337188721,0.31352782249450684
wasted,1,0.13448816537857056,0.0,0.13448816537857056,0.13448816537857056
grouped,1,0.13426345586776733,0.0,0.13426345586776733,0.13426345586776733
vent,304,0.13384722991797485,0.0805227743245546,-0.31292974948883057,0.3397524356842041
voted,2,0.13383556623011827,0.10837273579090834,0.025462830439209938,0.2422083020210266
heard,4,0.13190175220370293,0.035598498695791674,0.08237804472446442,0.18279588222503662
Hey,2,0.13088739663362503,0.0647101029753685,0.06617729365825653,0.19559749960899353
memory,3,0.12980558474858603,0.05750882281917482,0.050475627183914185,0.18499362468719482
af,21,0.12951139662237393,0.16741886998812325,-0.29523736238479614,0.4445730149745941
haven,20,0.12945717545226215,0.1692774841883603,-0.38732239603996277,0.40511471033096313
vigil,3,0.12875938415527344,0.053895952097368124,0.053969934582710266,0.17888455092906952
urgently,1,0.1287354677915573,0.0,0.1287354677915573,0.1287354677915573
Gar,303,0.12828252197430767,0.14191249573117504,-0.24700459837913513,0.5120331645011902
ded,1,0.12821675837039948,0.0,0.12821675837039948,0.12821675837039948
timestep,179,0.12805545996021292,0.09876427682160052,-0.11409857124090195,0.2991279363632202
discovering,1,0.12639719247817993,0.0,0.12639719247817993,0.12639719247817993
plans,75,0.12575914219021797,0.22049695115467546,-0.4541625380516052,0.662198543548584
performed,3,0.1253300110499064,0.09280996473306116,-0.0007968097925186157,0.2198505848646164
trustworthy,1,0.12512314319610596,0.0,0.12512314319610596,0.12512314319610596
killing,326,0.12487143789778,0.16146581322807488,-0.45362335443496704,0.6694948673248291
ging,1,0.12466602027416229,0.0,0.12466602027416229,0.12466602027416229
lone,21,0.12457920752820514,0.06629591633116122,-0.03439225256443024,0.2175588309764862
Cal,62,0.1243320478186492,0.13462262458549307,-0.21594233810901642,0.3727063536643982
conflict,1,0.12411467730998993,0.0,0.12411467730998993,0.12411467730998993
pursue,3,0.12393605709075928,0.0598733471720007,0.052441343665122986,0.1989721655845642
history,41,0.12386245821125624,0.08903930472648644,-0.03655896708369255,0.34245485067367554
Before,3,0.12371588995059331,0.06971772101538508,0.07017015665769577,0.2221859097480774
assignment,4,0.12362043932080269,0.057420978454338245,0.026057332754135132,0.1742013543844223
parity,1,0.12352371215820312,0.0,0.12352371215820312,0.12352371215820312
rim,2,0.12219875305891037,0.005816854536533356,0.11638189852237701,0.12801560759544373
undertake,1,0.12217897921800613,0.0,0.12217897921800613,0.12217897921800613
vents,70,0.1216423193791083,0.09111230351531234,-0.23661255836486816,0.32110321521759033
ifying,1,0.11989195644855499,0.0,0.11989195644855499,0.11989195644855499
intercept,1,0.11931469291448593,0.0,0.11931469291448593,0.11931469291448593
transit,1,0.11835726350545883,0.0,0.11835726350545883,0.11835726350545883
lowering,1,0.11803489923477173,0.0,0.11803489923477173,0.11803489923477173
adjusting,1,0.11799542605876923,0.0,0.11799542605876923,0.11799542605876923
specifics,1,0.11739308387041092,0.0,0.11739308387041092,0.11739308387041092
efforts,44,0.11580789182335138,0.20318508039643843,-0.27663350105285645,0.6285690069198608
corridors,2,0.11534248292446136,0.10365743935108185,0.011685043573379517,0.2189999222755432
speak,10,0.11515642646700144,0.08639264542603747,-0.01509936898946762,0.24165353178977966
React,236,0.11374890425842318,0.15051351427687934,-0.30160707235336304,0.5710837244987488
repercussions,9,0.11309633238448037,0.14965438476525747,-0.1860104501247406,0.4056023359298706
systems,2,0.11280294135212898,0.029137443751096725,0.08366549760103226,0.1419403851032257
needs,3,0.11266544461250305,0.19773638802006333,-0.16384482383728027,0.2870602011680603
task,4318,0.11255941123409596,0.1895308820718304,-0.5427770018577576,0.7788344025611877
grouping,1,0.11138227581977844,0.0,0.11138227581977844,0.11138227581977844
For,63,0.11121994440281202,0.09327154841197435,-0.07733738422393799,0.3409098982810974
Empty,473,0.11105222126811616,0.13466885029951597,-0.2636936902999878,0.51346755027771
Hi,2,0.11104437336325645,0.02461204305291176,0.0864323303103447,0.1356564164161682
seriousness,1,0.10969056189060211,0.0,0.10969056189060211,0.10969056189060211
looking,18,0.10922800128658612,0.08495997987001307,-0.07696263492107391,0.22517412900924683
themselves,8,0.10874756146222353,0.15382300890592707,-0.12885436415672302,0.2641947865486145
Cameras,5,0.10870932266116143,0.07618544008148882,0.0007276684045791626,0.22877103090286255
Engine,1333,0.10860688382772267,0.21682049697529693,-0.5297545790672302,0.7701318264007568
cameras,18,0.10859167120522922,0.13530522047121932,-0.125932514667511,0.30595701932907104
bay,889,0.10832263212504349,0.16969209883012212,-0.3521251380443573,0.6939839124679565
ized,2,0.10791242122650146,0.6021550893783569,-0.49424266815185547,0.7100675106048584
Sw,2,0.10773616284132004,0.0754891112446785,0.03224705159664154,0.18322527408599854
Electrical,1056,0.10696350073990427,0.1832493193154759,-0.3655843734741211,0.6678404808044434
Perhaps,9,0.10693425022893482,0.08316288321441408,-0.051697105169296265,0.24166029691696167
al,51,0.10640400198890883,0.12146536164951477,-0.15797410905361176,0.4084278643131256
Fix,1802,0.10625649531465954,0.1790008804695235,-0.3571365475654602,0.6780920028686523
Thinking,1694,0.1050903564044126,0.04937908954645824,-0.03694517910480499,0.26849502325057983
focused,6,0.10497524589300156,0.15622222609664368,-0.09509392827749252,0.3352581858634949
fake,384,0.10483601934295923,0.0950513468888519,-0.29631149768829346,0.45123088359832764
Viewing,9,0.10466677985257572,0.10172922052259373,-0.0692950114607811,0.25290438532829285
At,14,0.10359703642981392,0.07880947914468038,-0.01821494847536087,0.26229041814804077
Vent,70,0.10280221322817462,0.14753741238625862,-0.44609370827674866,0.2701728940010071
kills,47,0.10278240797367502,0.1735917576121579,-0.4025367498397827,0.32899796962738037
arous,124,0.1027662802953273,0.06989740204589649,-0.09963174909353256,0.24526812136173248
trans,2,0.1026949305087328,0.04244421236217022,0.060250718146562576,0.14513914287090302
portion,1,0.10157263278961182,0.0,0.10157263278961182,0.10157263278961182
solo,32,0.10105585161363706,0.07793467505054433,-0.07243634760379791,0.2524348497390747
reluctance,1,0.10050506889820099,0.0,0.10050506889820099,0.10050506889820099
detected,219,0.10020756889900116,0.0831815037200283,-0.2833767235279083,0.27440232038497925
ions,2,0.09997472912073135,0.01377549022436142,0.08619923889636993,0.11375021934509277
tell,10,0.09959860146045685,0.17803886577584951,-0.2064555138349533,0.33190518617630005
Unlock,30,0.09932009770224491,0.10199605666758639,-0.11435618996620178,0.3616882562637329
quired,1,0.09912125021219254,0.0,0.09912125021219254,0.09912125021219254
watched,2,0.09884972125291824,0.0016951188445091248,0.09715460240840912,0.10054484009742737
discussed,5,0.09880378842353821,0.13783559772475112,-0.07684734463691711,0.30078473687171936
wis,1,0.09657087922096252,0.0,0.09657087922096252,0.09657087922096252
unusual,43,0.09648527230980784,0.197771955235562,-0.22254157066345215,0.6032126545906067
don,98,0.09545729786385687,0.1031406319807733,-0.11096825450658798,0.37012791633605957
Accept,411,0.09423408015130355,0.15964323678646616,-0.30891910195350647,0.6284469962120056
doesn,65,0.09419439758818883,0.12659263313411603,-0.10498534142971039,0.4062756299972534
involvement,5,0.0941617414355278,0.1128079717593704,-0.023403726518154144,0.2699946165084839
concerned,7,0.09354548369135175,0.26392445964060485,-0.33031165599823,0.5433864593505859
',579,0.09296596753016913,0.14590317758356466,-0.30021291971206665,0.7351821660995483
reass,13,0.09256874469037239,0.14113554704491643,-0.08816538751125336,0.3410714864730835
mix,1,0.0924316793680191,0.0,0.0924316793680191,0.0924316793680191
care,1,0.09243004024028778,0.0,0.09243004024028778,0.09243004024028778
objectives,28,0.09227104711213283,0.2160435168101731,-0.23793521523475647,0.5217692852020264
activities,169,0.09168206167423866,0.12833660374384756,-0.3117004334926605,0.550560474395752
Sh,9,0.09150122851133347,0.09006874741439581,-0.035146020352840424,0.2562791109085083
showing,3,0.09092505276203156,0.12258452596265547,-0.030684329569339752,0.25872889161109924
-p,3,0.09039906909068425,0.07999013821032776,-0.0030683279037475586,0.19231897592544556
visit,14,0.09029070447598185,0.13987470838144192,-0.13639438152313232,0.4630759358406067
inform,15,0.0899544840057691,0.17191770341743354,-0.4782549738883972,0.22896479070186615
ETING,16,0.08939400466624647,0.10046359529376377,-0.08728308975696564,0.30320024490356445
Re,8,0.0885406588204205,0.06991256793412294,0.012710988521575928,0.20918810367584229
impost,65,0.08810568411762898,0.08897578769639601,-0.16280077397823334,0.20927013456821442
Submit,71,0.08742555881470022,0.11971475976534095,-0.16347911953926086,0.3738553524017334
seeing,2,0.08719406835734844,0.1033881176263094,-0.016194049268960953,0.19058218598365784
complicated,1,0.08705132454633713,0.0,0.08705132454633713,0.08705132454633713
Clear,109,0.08610147683787236,0.12626780944074814,-0.1658356636762619,0.47209084033966064
end,1,0.08580217510461807,0.0,0.08580217510461807,0.08580217510461807
allegedly,5,0.08508708626031876,0.051893090043748605,0.04156788811087608,0.18302446603775024
team,41,0.08486580535224299,0.08429273744454614,-0.06468755006790161,0.289218932390213
An,1,0.08485162258148193,0.0,0.08485162258148193,0.08485162258148193
kill,524,0.08466356977436493,0.1498291244246665,-0.4774452745914459,0.5326794385910034
witnesses,90,0.08448543664481904,0.10957435877601594,-0.1740604043006897,0.3118327260017395
minutes,1,0.08395659178495407,0.0,0.08395659178495407,0.08395659178495407
et,23,0.08327496489105017,0.05601440571780088,-0.048855770379304886,0.18751779198646545
statements,7,0.08326729812792369,0.04311127263674329,-0.003540225327014923,0.15442165732383728
cooperation,4,0.08297673240303993,0.0836361749305005,-0.0383683480322361,0.18253737688064575
active,3,0.08262993022799492,0.08272826913509193,-0.031217660754919052,0.16289883852005005
",""",115,0.082464455999434,0.14109837228390207,-0.25838151574134827,0.44290876388549805
There,70,0.08181455108736242,0.09244817490315878,-0.23542802035808563,0.3164011836051941
ship,146,0.0810790662589955,0.09962450103109326,-0.2359946370124817,0.31111034750938416
rest,1,0.08085610717535019,0.0,0.08085610717535019,0.08085610717535019
ahead,1,0.0807017982006073,0.0,0.0807017982006073,0.0807017982006073
your,25,0.08033731132745743,0.17243690728718788,-0.2284393608570099,0.5591412782669067
revisit,1,0.08008288592100143,0.0,0.08008288592100143,0.08008288592100143
rather,6,0.0800031249721845,0.27003467359800315,-0.34397047758102417,0.4236779808998108
O,372,0.07982105530437923,0.12527374305636604,-0.3268633484840393,0.48540252447128296
Storage,254,0.07918883351183782,0.13279429944642493,-0.3538406491279602,0.4325847923755646
Admin,3174,0.07907108662394124,0.17405881484707297,-0.36431366205215454,0.5294246673583984
ily,1,0.07887306809425354,0.0,0.07887306809425354,0.07887306809425354
functionality,3,0.07817753528555234,0.043079867756275876,0.04738404601812363,0.13910046219825745
phase,424,0.07810122358287631,0.11525078624864438,-0.3921942114830017,0.4571213722229004
laying,1,0.07778824865818024,0.0,0.07778824865818024,0.07778824865818024
enhance,2,0.07588562928140163,0.08646347559988499,-0.010577846318483353,0.16234910488128662
notable,8,0.07562003936618567,0.05335365088968894,0.006439521908760071,0.19266772270202637
able,17,0.07544992962742553,0.08281723238927004,-0.1328149139881134,0.1919519156217575
monitor,32,0.07539566839113832,0.2820107613297465,-0.43560338020324707,0.44536489248275757
isol,22,0.07537955206564882,0.11638933375718917,-0.1941343992948532,0.30838915705680847
opport,8,0.07537035457789898,0.10216027700849395,-0.15145279467105865,0.19022689759731293
passive,1,0.07499547302722931,0.0,0.07499547302722931,0.07499547302722931
process,8,0.07474806904792786,0.21426132039950066,-0.3046388328075409,0.1984284371137619
voting,13,0.07470478805211875,0.1382549295205753,-0.19481942057609558,0.3139933943748474
death,23,0.07434152366350526,0.1689950693090297,-0.338327556848526,0.3356531262397766
note,10,0.0736792467534542,0.15284013005028563,-0.24659371376037598,0.22928690910339355
develops,1,0.07364930212497711,0.0,0.07364930212497711,0.07364930212497711
duration,7,0.073591163115842,0.06752636864684153,-0.011542275547981262,0.21344712376594543
piece,6,0.07307092659175396,0.07973083814589581,-0.03560176119208336,0.18387746810913086
Have,2,0.07306741178035736,0.19368942081928253,-0.12062200903892517,0.2667568325996399
T,67,0.07292063832422023,0.09545822915930981,-0.13057319819927216,0.3011435270309448
cafeteria,2,0.07279136031866074,0.022660285234451294,0.05013107508420944,0.09545164555311203
